Chr,Gene_Name,10_S254,11_S255,12_S256,1_S245,2_S246,3_S247,4_S248,5_S249,6_S250,7_S251,8_S252,9_S253
chr10,Fam184a,33.0,39.0,37.0,33.0,101.0,24.0,26.0,29.0,51.0,28.0,33.0,51.0
chr10,Fam207a,30.0,24.0,26.0,26.0,45.0,25.0,27.0,27.0,32.0,25.0,26.0,33.0
chr10,Fam229b,2.0,3.0,2.0,2.0,10.0,5.0,5.0,2.0,3.0,4.0,5.0,5.0
chr10,Fam241b,13.0,7.0,11.0,12.0,26.0,12.0,9.0,7.0,11.0,10.0,9.0,11.0
chr10,Fbxo30,10.0,18.0,18.0,23.0,24.0,18.0,21.0,19.0,19.0,18.0,22.0,21.0
chr10,Fbxo7,26.0,23.0,37.0,32.0,47.0,22.0,27.0,32.0,39.0,19.0,33.0,35.0
chr10,Fgd6,56.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,60.0,58.0,58.0,59.0
chr10,Fhl4,,,,,4.0,1.0,1.0,,2.0,1.0,,2.0
chr10,Fig4,12.0,14.0,12.0,12.0,31.0,12.0,12.0,12.0,17.0,12.0,13.0,16.0
chr10,Foxo3,47.0,43.0,46.0,45.0,77.0,44.0,34.0,34.0,42.0,41.0,40.0,47.0
chr10,Frs2,32.0,30.0,36.0,41.0,50.0,28.0,31.0,33.0,42.0,27.0,32.0,37.0
chr10,Fstl3,,,1.0,1.0,9.0,4.0,1.0,2.0,3.0,3.0,,
chr10,Fuca2,22.0,17.0,31.0,32.0,40.0,24.0,29.0,31.0,36.0,27.0,27.0,27.0
chr10,Fyn,54.0,42.0,52.0,82.0,339.0,34.0,39.0,52.0,104.0,53.0,79.0,110.0
chr10,Fzr1,6.0,6.0,6.0,7.0,19.0,5.0,6.0,4.0,5.0,5.0,4.0,9.0
chr10,Gadd45b,9.0,9.0,9.0,10.0,11.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
chr10,Galnt4,12.0,22.0,38.0,54.0,53.0,36.0,41.0,36.0,48.0,39.0,33.0,48.0
chr10,Gamt,4.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
chr10,Gas2l3,5.0,1.0,6.0,14.0,11.0,,5.0,10.0,17.0,7.0,4.0,13.0
chr10,Gatd3a,19.0,25.0,25.0,18.0,41.0,22.0,29.0,13.0,20.0,12.0,21.0,24.0
chr10,Gcc2,14.0,13.0,16.0,14.0,29.0,14.0,16.0,15.0,25.0,15.0,15.0,16.0
chr10,Gdf11,20.0,23.0,27.0,25.0,35.0,23.0,23.0,29.0,32.0,26.0,19.0,28.0
chr10,Ggt1,3.0,,1.0,,5.0,6.0,6.0,5.0,8.0,4.0,4.0,1.0
chr10,Ggt5,4.0,8.0,8.0,13.0,13.0,8.0,6.0,8.0,13.0,5.0,1.0,10.0
chr10,Ginm1,10.0,11.0,11.0,12.0,20.0,10.0,12.0,11.0,11.0,11.0,11.0,11.0
chr10,Gipc3,3.0,1.0,3.0,2.0,2.0,,4.0,5.0,6.0,5.0,5.0,
chr10,Gja1,10.0,10.0,10.0,10.0,12.0,11.0,10.0,12.0,10.0,13.0,11.0,12.0
chr10,Glipr1,2.0,,7.0,,22.0,8.0,8.0,,6.0,3.0,,2.0
chr10,Gls2,11.0,10.0,10.0,12.0,19.0,10.0,11.0,12.0,10.0,11.0,15.0,12.0
chr10,Glt8d2,18.0,15.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
chr10,Gm10754,11.0,30.0,29.0,28.0,38.0,50.0,30.0,33.0,59.0,21.0,34.0,36.0
chr10,Gm10778,,,1.0,,3.0,1.0,1.0,1.0,2.0,1.0,1.0,
chr10,Gm15663,18.0,18.0,26.0,30.0,42.0,29.0,22.0,27.0,32.0,28.0,24.0,31.0
chr10,Gm15723,2.0,2.0,,7.0,5.0,,2.0,3.0,3.0,6.0,2.0,2.0
chr10,Gm20300,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
chr10,Gm3055,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10,Gm40733,,,,,4.0,,,,,1.0,,3.0
chr10,Gm48551,11.0,12.0,12.0,13.0,14.0,14.0,12.0,12.0,12.0,11.0,12.0,12.0
chr10,Gm48552,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
chr10,Gm5176,2.0,,,,2.0,,,,,2.0,,
chr10,Gm51803,1.0,,,,3.0,,,,5.0,2.0,,
chr10,Gm6713,2.0,2.0,2.0,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
chr10,Gm9079,3.0,7.0,11.0,15.0,13.0,5.0,12.0,10.0,16.0,6.0,9.0,11.0
chr10,Gna11,9.0,9.0,12.0,15.0,43.0,7.0,8.0,5.0,6.0,5.0,14.0,19.0
chr10,Gna15,3.0,,4.0,4.0,6.0,2.0,1.0,4.0,7.0,3.0,4.0,2.0
chr10,Gnaz,22.0,17.0,17.0,18.0,84.0,16.0,19.0,14.0,31.0,20.0,22.0,26.0
chr10,Gng7,13.0,7.0,12.0,8.0,15.0,7.0,7.0,7.0,12.0,9.0,7.0,7.0
chr10,Gnptab,55.0,55.0,81.0,69.0,148.0,58.0,63.0,69.0,84.0,51.0,62.0,78.0
chr10,Gns,55.0,66.0,68.0,67.0,107.0,59.0,63.0,51.0,68.0,50.0,71.0,72.0
chr10,Gopc,18.0,16.0,25.0,36.0,69.0,15.0,31.0,23.0,32.0,16.0,28.0,31.0
chr10,Gpx4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10,Grik2,149.0,245.0,336.0,219.0,606.0,141.0,226.0,225.0,355.0,205.0,225.0,277.0
chr10,Grip1,115.0,258.0,206.0,51.0,1033.0,102.0,73.0,38.0,185.0,38.0,99.0,199.0
chr10,Grm1,51.0,50.0,83.0,41.0,175.0,37.0,49.0,62.0,76.0,46.0,50.0,43.0
chr10,Gstt1,5.0,8.0,6.0,6.0,9.0,6.0,7.0,7.0,9.0,6.0,6.0,8.0
chr10,Gstt2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10,Gstt3,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0
chr10,Gtf3c6,19.0,21.0,21.0,21.0,23.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
chr10,Gucd1,22.0,20.0,23.0,24.0,34.0,22.0,23.0,20.0,23.0,19.0,22.0,32.0
chr10,Gzmm,2.0,1.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
chr10,Hace1,9.0,16.0,20.0,19.0,38.0,15.0,15.0,17.0,20.0,11.0,17.0,21.0
chr10,Hbs1l,32.0,46.0,42.0,43.0,124.0,35.0,38.0,54.0,67.0,37.0,56.0,62.0
chr10,Hcfc2,30.0,24.0,28.0,25.0,53.0,26.0,29.0,37.0,42.0,26.0,38.0,32.0
chr10,Hcn2,17.0,14.0,11.0,18.0,50.0,10.0,18.0,13.0,18.0,12.0,13.0,17.0
chr10,Hdac2,18.0,50.0,42.0,44.0,109.0,38.0,53.0,42.0,55.0,35.0,48.0,63.0
chr10,Hddc2,10.0,10.0,12.0,11.0,33.0,11.0,14.0,11.0,16.0,11.0,11.0,13.0
chr10,Hebp2,8.0,7.0,18.0,18.0,25.0,11.0,8.0,22.0,8.0,9.0,8.0,9.0
chr10,Heca,17.0,14.0,22.0,21.0,35.0,19.0,23.0,21.0,26.0,16.0,26.0,27.0
chr10,Helb,19.0,22.0,20.0,25.0,28.0,23.0,23.0,24.0,27.0,20.0,21.0,27.0
chr10,Herc4,6.0,3.0,8.0,5.0,21.0,3.0,4.0,8.0,14.0,3.0,6.0,10.0
chr10,Hey2,10.0,19.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,19.0
chr10,Hint3,1.0,1.0,1.0,2.0,12.0,1.0,1.0,3.0,6.0,1.0,1.0,3.0
chr10,Hivep2,186.0,289.0,169.0,116.0,661.0,159.0,103.0,188.0,366.0,100.0,236.0,305.0
chr10,Hk1,28.0,29.0,21.0,30.0,63.0,24.0,23.0,27.0,31.0,25.0,24.0,34.0
chr10,Hkdc1,3.0,1.0,5.0,6.0,7.0,5.0,3.0,5.0,7.0,6.0,4.0,2.0
chr10,Hmg20b,6.0,6.0,6.0,6.0,7.0,4.0,4.0,5.0,6.0,4.0,6.0,5.0
chr10,Hnrnph3,26.0,29.0,25.0,21.0,31.0,24.0,27.0,22.0,28.0,16.0,24.0,31.0
chr10,Hsf2,34.0,55.0,81.0,76.0,136.0,73.0,76.0,72.0,88.0,52.0,75.0,92.0
chr10,Hsp90b1,11.0,14.0,18.0,14.0,35.0,13.0,8.0,9.0,9.0,5.0,14.0,18.0
chr10,Icosl,13.0,17.0,20.0,19.0,22.0,21.0,16.0,15.0,19.0,14.0,22.0,22.0
chr10,Ifngr1,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
chr10,Igf1,21.0,29.0,31.0,30.0,31.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0
chr10,Ikbip,21.0,30.0,30.0,36.0,45.0,28.0,31.0,31.0,39.0,33.0,33.0,40.0
chr10,Ikzf4,22.0,23.0,23.0,22.0,31.0,21.0,24.0,22.0,24.0,22.0,22.0,23.0
chr10,Ilvbl,6.0,6.0,5.0,7.0,8.0,5.0,5.0,7.0,6.0,5.0,5.0,6.0
chr10,Ipcef1,48.0,46.0,50.0,50.0,52.0,48.0,49.0,48.0,50.0,50.0,47.0,50.0
chr10,Ipmk,21.0,25.0,29.0,27.0,44.0,23.0,23.0,24.0,30.0,26.0,22.0,29.0
chr10,Itga7,35.0,33.0,38.0,38.0,52.0,28.0,33.0,43.0,33.0,44.0,32.0,33.0
chr10,Itgb2,7.0,3.0,10.0,11.0,11.0,9.0,6.0,7.0,10.0,10.0,10.0,7.0
chr10,Iyd,5.0,12.0,12.0,14.0,14.0,,10.0,14.0,14.0,14.0,14.0,13.0
chr10,Izumo4,4.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0
chr10,Jmjd1c,44.0,61.0,66.0,64.0,134.0,44.0,54.0,68.0,94.0,51.0,63.0,68.0
chr10,Jsrp1,9.0,,7.0,1.0,7.0,,7.0,5.0,3.0,7.0,2.0,
chr10,Katna1,4.0,5.0,6.0,5.0,12.0,4.0,5.0,5.0,9.0,4.0,6.0,5.0
chr10,Kcnc2,121.0,160.0,167.0,118.0,299.0,128.0,130.0,126.0,188.0,116.0,155.0,158.0
chr10,Kcnmb4,8.0,6.0,6.0,6.0,13.0,8.0,7.0,9.0,9.0,10.0,11.0,9.0
chr10,Kcnmb4os2,6.0,1.0,6.0,3.0,7.0,2.0,3.0,3.0,7.0,3.0,6.0,2.0
chr10,Kif5a,43.0,47.0,45.0,44.0,94.0,45.0,46.0,40.0,46.0,38.0,49.0,48.0
chr10,Kifbp,16.0,17.0,17.0,21.0,37.0,14.0,22.0,19.0,31.0,19.0,17.0,23.0
chr10,Kiss1r,15.0,18.0,20.0,14.0,25.0,14.0,22.0,17.0,23.0,12.0,17.0,23.0
chr10,Klf16,6.0,6.0,7.0,7.0,23.0,7.0,8.0,6.0,10.0,6.0,6.0,10.0
chr10,Krr1,59.0,56.0,67.0,75.0,120.0,74.0,62.0,55.0,73.0,56.0,73.0,70.0
chr10,L3mbtl3,21.0,19.0,19.0,19.0,22.0,19.0,19.0,19.0,20.0,19.0,19.0,19.0
chr10,Lama2,49.0,48.0,52.0,55.0,54.0,49.0,53.0,53.0,53.0,52.0,53.0,55.0
chr10,Lama4,5.0,3.0,13.0,15.0,31.0,14.0,9.0,13.0,22.0,12.0,11.0,12.0
chr10,Lats1,30.0,37.0,36.0,48.0,61.0,33.0,40.0,37.0,53.0,38.0,35.0,42.0
chr10,Lemd3,29.0,16.0,20.0,26.0,66.0,13.0,17.0,21.0,34.0,15.0,32.0,30.0
chr10,Lgr5,2.0,1.0,12.0,5.0,17.0,3.0,13.0,,15.0,5.0,3.0,8.0
chr10,Lims1,21.0,12.0,14.0,16.0,32.0,16.0,14.0,15.0,27.0,14.0,13.0,20.0
chr10,Lin7a,32.0,30.0,35.0,32.0,54.0,33.0,30.0,31.0,36.0,30.0,30.0,32.0
chr10,Lingo3,19.0,25.0,19.0,24.0,50.0,19.0,23.0,23.0,32.0,26.0,21.0,27.0
chr10,Llph,6.0,5.0,5.0,6.0,19.0,6.0,7.0,7.0,7.0,4.0,5.0,7.0
chr10,Lmnb2,20.0,15.0,18.0,18.0,34.0,16.0,15.0,16.0,17.0,15.0,17.0,19.0
chr10,Lrig3,5.0,6.0,8.0,11.0,15.0,5.0,7.0,11.0,15.0,2.0,10.0,12.0
chr10,Lrp1,109.0,129.0,108.0,111.0,258.0,118.0,104.0,108.0,111.0,96.0,127.0,171.0
chr10,Lrp11,32.0,38.0,26.0,30.0,65.0,25.0,30.0,21.0,53.0,30.0,33.0,52.0
chr10,Lrrc20,10.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,11.0,9.0,9.0,9.0
chr10,Lrrc3,5.0,6.0,8.0,10.0,11.0,10.0,10.0,7.0,10.0,9.0,8.0,10.0
chr10,Lrrc75b,34.0,36.0,36.0,36.0,37.0,36.0,36.0,36.0,36.0,35.0,36.0,36.0
chr10,Lrriq1,23.0,36.0,20.0,46.0,52.0,40.0,30.0,41.0,44.0,21.0,24.0,45.0
chr10,Lrrtm3,12.0,8.0,17.0,17.0,183.0,15.0,15.0,10.0,18.0,15.0,8.0,19.0
chr10,Lsm7,15.0,6.0,9.0,7.0,23.0,10.0,10.0,8.0,9.0,7.0,9.0,10.0
chr10,Lss,28.0,35.0,37.0,41.0,76.0,33.0,32.0,33.0,37.0,29.0,39.0,49.0
chr10,Lta4h,8.0,10.0,9.0,8.0,30.0,7.0,11.0,9.0,12.0,6.0,11.0,12.0
chr10,Ltv1,10.0,8.0,12.0,8.0,24.0,9.0,11.0,9.0,10.0,10.0,11.0,12.0
chr10,Lum,1.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,1.0,6.0,6.0
chr10,Lyz1,,,,3.0,3.0,,3.0,,4.0,3.0,,1.0
chr10,Lyz2,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
chr10,Macroh2a2,2.0,2.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0
chr10,Man1a,44.0,59.0,38.0,45.0,129.0,188.0,49.0,62.0,148.0,44.0,71.0,106.0
chr10,Map2k2,13.0,17.0,14.0,18.0,30.0,14.0,15.0,14.0,13.0,10.0,17.0,16.0
chr10,Map3k5,23.0,23.0,24.0,24.0,69.0,23.0,24.0,30.0,25.0,26.0,25.0,25.0
chr10,Map7,210.0,208.0,226.0,242.0,362.0,144.0,173.0,212.0,236.0,185.0,219.0,224.0
chr10,Marchf9,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
chr10,Marcks,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
chr10,Mars1,8.0,15.0,17.0,9.0,26.0,8.0,12.0,9.0,11.0,4.0,8.0,13.0
chr10,Matk,11.0,16.0,16.0,12.0,20.0,11.0,15.0,15.0,15.0,10.0,17.0,18.0
chr10,Mbd3,2.0,4.0,7.0,6.0,12.0,9.0,4.0,4.0,10.0,3.0,4.0,4.0
chr10,Mbd6,8.0,8.0,10.0,9.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
chr10,Mcm3ap,31.0,31.0,32.0,30.0,41.0,32.0,31.0,30.0,36.0,30.0,31.0,40.0
chr10,Mcm9,5.0,6.0,12.0,20.0,25.0,12.0,11.0,10.0,20.0,9.0,10.0,17.0
chr10,Mcu,36.0,50.0,55.0,69.0,155.0,21.0,33.0,41.0,77.0,39.0,79.0,73.0
chr10,Mdm1,21.0,17.0,22.0,23.0,41.0,24.0,22.0,19.0,32.0,12.0,22.0,24.0
chr10,Mdm2,11.0,29.0,27.0,33.0,44.0,18.0,21.0,21.0,30.0,16.0,19.0,35.0
chr10,Med16,11.0,11.0,11.0,11.0,15.0,12.0,11.0,11.0,13.0,11.0,11.0,16.0
chr10,Med23,45.0,55.0,54.0,51.0,84.0,47.0,54.0,53.0,60.0,44.0,50.0,66.0
chr10,Metap2,52.0,70.0,68.0,62.0,112.0,69.0,74.0,68.0,81.0,59.0,73.0,90.0
chr10,Mettl1,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
chr10,Mettl24,3.0,1.0,7.0,4.0,5.0,2.0,7.0,,5.0,5.0,5.0,4.0
chr10,Mettl25,16.0,12.0,14.0,18.0,24.0,12.0,15.0,16.0,18.0,17.0,12.0,17.0
chr10,Mex3d,7.0,8.0,8.0,8.0,13.0,8.0,8.0,8.0,8.0,8.0,8.0,11.0
chr10,Mfsd12,9.0,12.0,13.0,11.0,16.0,11.0,12.0,9.0,11.0,9.0,13.0,12.0
chr10,Mfsd4b4,13.0,16.0,18.0,21.0,23.0,18.0,19.0,20.0,21.0,17.0,16.0,21.0
chr10,Mgat4c,22.0,22.0,36.0,28.0,170.0,19.0,27.0,29.0,50.0,21.0,19.0,23.0
chr10,Mical1,18.0,18.0,22.0,19.0,26.0,22.0,22.0,21.0,22.0,19.0,19.0,21.0
chr10,Micu1,58.0,58.0,58.0,73.0,151.0,54.0,37.0,70.0,82.0,49.0,84.0,76.0
chr10,Midn,10.0,11.0,8.0,13.0,15.0,9.0,8.0,8.0,9.0,8.0,8.0,10.0
chr10,Mier2,19.0,14.0,21.0,16.0,32.0,16.0,15.0,15.0,14.0,8.0,21.0,17.0
chr10,Mir546,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
chr10,Mir8104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10,Mknk2,8.0,7.0,10.0,13.0,19.0,7.0,6.0,5.0,8.0,5.0,9.0,15.0
chr10,Mmp19,,,1.0,,,,,,,3.0,1.0,
chr10,Mob3a,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
chr10,Mon2,105.0,107.0,99.0,114.0,174.0,94.0,104.0,104.0,127.0,88.0,126.0,132.0
chr10,Moxd1,32.0,29.0,32.0,33.0,36.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
chr10,Mrpl42,7.0,9.0,8.0,9.0,23.0,6.0,10.0,7.0,11.0,7.0,8.0,8.0
chr10,Mrpl54,3.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0
chr10,Msl3l2,12.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.0,15.0
chr10,Msrb3,10.0,25.0,25.0,35.0,34.0,31.0,16.0,32.0,33.0,26.0,27.0,32.0
chr10,Mterf2,6.0,7.0,9.0,10.0,23.0,7.0,7.0,7.0,12.0,9.0,9.0,15.0
chr10,Mthfd1l,17.0,18.0,20.0,18.0,20.0,18.0,18.0,18.0,20.0,18.0,18.0,18.0
chr10,Mtres1,9.0,13.0,9.0,14.0,43.0,18.0,9.0,9.0,13.0,8.0,17.0,13.0
chr10,Mtrf1l,3.0,6.0,2.0,3.0,14.0,2.0,8.0,3.0,7.0,2.0,5.0,10.0
chr10,Myb,,,,10.0,9.0,1.0,,2.0,1.0,1.0,,1.0
chr10,Myl6,13.0,15.0,15.0,16.0,16.0,16.0,16.0,14.0,14.0,15.0,14.0,16.0
chr10,Myl6b,1.0,1.0,1.0,3.0,5.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0
chr10,Mypn,1.0,,5.0,2.0,9.0,2.0,3.0,6.0,8.0,5.0,3.0,5.0
chr10,Nab2,3.0,3.0,3.0,5.0,7.0,2.0,5.0,3.0,5.0,2.0,3.0,6.0
chr10,Nabp2,6.0,12.0,15.0,15.0,30.0,13.0,13.0,12.0,19.0,13.0,21.0,16.0
chr10,Naca,5.0,11.0,14.0,9.0,28.0,11.0,8.0,14.0,17.0,6.0,11.0,17.0
chr10,Nap1l1,66.0,73.0,86.0,87.0,129.0,75.0,86.0,64.0,85.0,54.0,83.0,111.0
chr10,Nav3,71.0,98.0,64.0,66.0,395.0,67.0,69.0,80.0,158.0,50.0,54.0,127.0
chr10,Ncln,19.0,27.0,30.0,28.0,40.0,28.0,28.0,29.0,28.0,16.0,30.0,33.0
chr10,Ncoa7,26.0,36.0,24.0,25.0,104.0,26.0,23.0,30.0,39.0,23.0,29.0,28.0
chr10,Ndufa12,34.0,29.0,54.0,63.0,114.0,30.0,35.0,24.0,53.0,40.0,48.0,52.0
chr10,Ndufa4l2,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0
chr10,Ndufs7,4.0,5.0,6.0,6.0,8.0,6.0,7.0,6.0,5.0,4.0,5.0,7.0
chr10,Nedd1,1.0,5.0,3.0,4.0,6.0,4.0,6.0,6.0,4.0,5.0,5.0,4.0
chr10,Nemp1,,1.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0
chr10,Nfic,19.0,21.0,18.0,17.0,51.0,17.0,18.0,17.0,20.0,16.0,17.0,28.0
chr10,Nfyb,20.0,29.0,36.0,38.0,78.0,41.0,45.0,30.0,40.0,31.0,39.0,49.0
chr10,Nhsl1,27.0,28.0,50.0,43.0,52.0,27.0,25.0,35.0,42.0,32.0,36.0,32.0
chr10,Nkain2,150.0,209.0,548.0,244.0,1401.0,44.0,106.0,329.0,563.0,196.0,173.0,232.0
chr10,Nmbr,3.0,7.0,2.0,5.0,7.0,7.0,10.0,3.0,7.0,3.0,6.0,7.0
chr10,Npffr1,14.0,18.0,29.0,21.0,29.0,26.0,27.0,23.0,28.0,19.0,25.0,28.0
chr10,Nr2c1,12.0,10.0,8.0,10.0,19.0,11.0,12.0,15.0,18.0,19.0,11.0,11.0
chr10,Nr2e1,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0
chr10,Nrbf2,2.0,3.0,3.0,10.0,13.0,2.0,3.0,2.0,6.0,2.0,2.0,2.0
chr10,Nt5dc1,7.0,15.0,11.0,27.0,27.0,8.0,9.0,17.0,24.0,9.0,8.0,18.0
chr10,Nt5dc3,59.0,73.0,86.0,85.0,124.0,52.0,75.0,62.0,79.0,55.0,94.0,84.0
chr10,Ntn4,15.0,13.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.0,15.0
chr10,Nuak1,61.0,47.0,57.0,63.0,135.0,50.0,49.0,52.0,70.0,47.0,75.0,76.0
chr10,Nudt4,22.0,21.0,21.0,37.0,28.0,21.0,21.0,23.0,23.0,22.0,22.0,25.0
chr10,Nup107,11.0,11.0,11.0,11.0,16.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
chr10,Nup37,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
chr10,Nup43,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
chr10,Nus1,16.0,25.0,20.0,33.0,52.0,18.0,26.0,22.0,28.0,15.0,28.0,40.0
chr10,Oaz1,2.0,3.0,2.0,3.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0
chr10,Oprm1,28.0,33.0,41.0,40.0,44.0,41.0,43.0,39.0,43.0,34.0,41.0,41.0
chr10,Ormdl2,3.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,2.0,3.0
chr10,Os9,24.0,30.0,30.0,34.0,44.0,27.0,30.0,25.0,30.0,24.0,28.0,27.0
chr10,Osbpl8,43.0,49.0,46.0,60.0,139.0,38.0,37.0,36.0,80.0,36.0,37.0,64.0
chr10,Ostm1,23.0,23.0,23.0,25.0,24.0,24.0,24.0,24.0,25.0,24.0,23.0,24.0
chr10,Otogl,,,4.0,2.0,10.0,7.0,3.0,1.0,11.0,2.0,3.0,19.0
chr10,P4ha1,71.0,93.0,95.0,105.0,168.0,84.0,113.0,89.0,122.0,92.0,121.0,140.0
chr10,Pa2g4,7.0,8.0,9.0,8.0,14.0,9.0,8.0,8.0,8.0,7.0,9.0,12.0
chr10,Pald1,30.0,30.0,30.0,30.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0,31.0
chr10,Palm,44.0,49.0,47.0,50.0,68.0,47.0,57.0,40.0,48.0,47.0,45.0,53.0
chr10,Pan2,11.0,10.0,11.0,10.0,17.0,10.0,10.0,10.0,10.0,10.0,10.0,13.0
chr10,Pawr,2.0,5.0,2.0,5.0,6.0,2.0,1.0,7.0,5.0,5.0,1.0,5.0
chr10,Pbld2,7.0,1.0,7.0,4.0,8.0,1.0,4.0,2.0,9.0,5.0,5.0,8.0
chr10,Pcbd1,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0
chr10,Pcbp3,15.0,15.0,17.0,32.0,47.0,24.0,22.0,13.0,25.0,7.0,13.0,30.0
chr10,Pcdh15,18.0,21.0,27.0,25.0,56.0,32.0,24.0,26.0,42.0,19.0,25.0,38.0
chr10,Pcmt1,42.0,51.0,57.0,64.0,90.0,50.0,52.0,48.0,77.0,51.0,60.0,67.0
chr10,Pcnt,28.0,25.0,28.0,28.0,32.0,28.0,28.0,28.0,28.0,28.0,29.0,28.0
chr10,Pde7b,19.0,20.0,20.0,20.0,27.0,20.0,20.0,20.0,21.0,20.0,20.0,20.0
chr10,Pdss2,11.0,12.0,12.0,9.0,21.0,9.0,9.0,10.0,18.0,10.0,9.0,10.0
chr10,Pdxk,44.0,45.0,45.0,48.0,77.0,42.0,48.0,42.0,50.0,42.0,42.0,50.0
chr10,Perp,17.0,19.0,15.0,19.0,19.0,16.0,17.0,18.0,19.0,8.0,10.0,19.0
chr10,Pex3,18.0,15.0,25.0,20.0,44.0,17.0,21.0,13.0,20.0,20.0,21.0,27.0
chr10,Pex7,14.0,19.0,16.0,18.0,41.0,15.0,14.0,16.0,28.0,16.0,16.0,28.0
chr10,Pfkl,39.0,39.0,46.0,41.0,75.0,37.0,45.0,36.0,47.0,27.0,56.0,51.0
chr10,Phactr2,47.0,53.0,49.0,65.0,89.0,44.0,48.0,50.0,58.0,45.0,47.0,68.0
chr10,Phlda1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
chr10,Phyhipl,15.0,21.0,25.0,29.0,74.0,15.0,23.0,32.0,37.0,18.0,24.0,36.0
chr10,Pias4,3.0,3.0,3.0,3.0,14.0,5.0,3.0,5.0,3.0,2.0,3.0,2.0
chr10,Pip4k2c,17.0,28.0,24.0,28.0,32.0,24.0,24.0,22.0,28.0,23.0,26.0,34.0
chr10,Pip5k1c,43.0,53.0,38.0,79.0,115.0,37.0,44.0,31.0,49.0,27.0,73.0,83.0
chr10,Pkib,3.0,5.0,7.0,5.0,9.0,4.0,7.0,7.0,6.0,5.0,7.0,4.0
chr10,Plagl1,30.0,38.0,56.0,37.0,77.0,29.0,34.0,27.0,39.0,27.0,30.0,48.0
chr10,Plekhg1,47.0,49.0,52.0,50.0,52.0,46.0,47.0,52.0,54.0,51.0,48.0,49.0
chr10,Plekhj1,5.0,7.0,6.0,7.0,8.0,6.0,6.0,8.0,7.0,5.0,6.0,6.0
chr10,Plk5,14.0,14.0,14.0,17.0,16.0,8.0,16.0,14.0,14.0,14.0,14.0,14.0
